region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_y,f_l,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
24,ylm_full_024_ymylyl,ylm,full,cmcycy,ymylyl,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.28867513459481287,#e3b75a,0.8888888888888888,0.7163398692810458,0.3516339869281046,76.52243658765067,5.5547642314519035,52.37262956052926,"[[0.31666666666666676, 0.23094010767585027], [0.4000000000000001, 0.2790526301083191], [0.31666666666666676, 0.3752776749732568], [0.2833333333333334, 0.3560326660002692], [0.24999999999999994, 0.279052630108319], [0.24999999999999994, 0.2501851166488378]]",6,5,5,full,3440,15147,6460,3509,3440,3509,1.0,0.65,0.65,8,98.0,7.08803422833328,69,0.019663721858079224,#d1bb91,0.81960785,0.73333335,0.5686275,76.80941798190791,1.5416705877502324,24.438690985433876,76.08980860422473,2.0591852631690926,24.905900645279967,10.36746172856297,28.222193451802617,3.4443669486572253,6.193858020455651,1.7081074055411107,86.39038252609828,24.48726945338457,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
25,ylm_full_025_yyyl,ylm,full,cccy,yyyl,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.21650635094610965,#f1da31,0.946078431372549,0.8529411764705882,0.19019607843137254,86.4293383471445,-8.224065116570255,78.42019236804148,"[[0.175, 0.15877132402714708], [0.20833333333333334, 0.21650635094610968], [0.14583333333333334, 0.2525907427704613], [0.11249999999999999, 0.1948557158514987]]",6,5,5,full,743,5731,2451,759,743,759,1.0,0.65,0.65,8,98.0,3.3912959082264704,16,0.021080368906455864,#d5d280,0.8352941,0.8235294,0.5019608,82.80644931748922,-10.586321638506647,40.63489885968805,82.80018258160129,-10.724081146052168,40.861642341401705,11.454172015047533,38.032012651305266,1.2919616402688903,2.5330636741972006,0.7682668416700035,104.60227546212582,41.99125160281593,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
26,ylm_full_026_yyyyl,ylm,full,ccccy,yyyyl,0.8,0.2,0.0,0.8,0.2,0.0,0.1,0.17320508075688773,#f4db27,0.9568627450980391,0.8572549019607842,0.15215686274509804,86.91636496560015,-7.881167241053033,81.37129826882345,"[[0.16666666666666669, 0.11547005383792511], [0.175, 0.15877132402714705], [0.11249999999999999, 0.19485571585149866], [0.09166666666666666, 0.15877132402714705]]",6,5,5,full,279,4013,1690,281,279,281,1.0,0.65,0.65,8,98.0,3.481407470197373,2,0.0071174377224199285,#dad676,0.85490197,0.8392157,0.4627451,84.07836070714315,-11.894912384298683,47.59231912798021,84.00621321328533,-11.661918569547277,47.59376652533186,10.127609557403344,34.13478943897957,1.8050852737067917,2.8524629360362446,0.9541632082629984,104.0326545277232,49.056271572650665,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
27,ylm_full_027_yyyyyl,ylm,full,cccccy,yyyyyl,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.14433756729740643,#f6db20,0.9640522875816994,0.8601307189542484,0.12679738562091503,87.24601639640227,-7.615804146286099,83.0681711112142,"[[0.16666666666666663, 0.0962250448649376], [0.16666666666666663, 0.11547005383792514], [0.09166666666666666, 0.15877132402714705], [0.041666666666666664, 0.07216878364870322], [0.08333333333333333, 0.048112522432468816]]",6,5,5,full,1504,8976,3823,1532,1504,1532,1.0,0.65,0.65,8,98.0,4.933259132417552,28,0.018276762402088774,#ded871,0.87058824,0.84705883,0.44313726,84.94736970882252,-11.738551498371248,51.015702746352744,84.93338079911318,-11.505729838236194,49.97494077234394,9.363382768652727,32.39817202565433,2.091843933942475,3.925248109363961,1.2058256030585899,102.95803362836773,52.34878716822518,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
28,ylm_full_028_y,ylm,full,c,y,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.08333333333333333, 0.048112522432468816], [0.041666666666666664, 0.07216878364870322], [0.0, 0.0], [0.08333333333333333, 0.0]]",6,5,5,full,639,4719,2060,649,639,0,0.0,0.65,0.65,8,98.0,0.7413312701067444,10,0.015408320493066256,#ffe957,1.0,0.9137255,0.34117648,91.78755906946202,-8.48173544028652,70.71127074016236,91.75783319845748,-8.511826598565014,70.69109537051568,4.801563133280497,18.2476582734234,0.3547575558482677,0.5737038457855911,0.16131281200930736,96.8398841853055,71.21814126869329,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
29,ylm_full_029_ymyl,ylm,full,cmcy,ymyl,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.21650635094610965,#e2a856,0.8872549019607843,0.6588235294117647,0.33725490196078434,72.81927348471565,12.90354163205032,49.87806598283997,"[[0.44166666666666676, 0.20688384645961588], [0.45, 0.23094010767585005], [0.4249999999999999, 0.27424137786507224], [0.4, 0.2790526301083191], [0.31666666666666676, 0.23094010767585027], [0.3583333333333334, 0.1587713240271471]]",6,5,5,full,2214,11010,4736,2260,2214,2260,1.0,0.65,0.65,8,98.0,5.603625901103152,46,0.020353982300884955,#d4b189,0.83137256,0.69411767,0.5372549,74.26664156094739,7.6094138911633475,24.709997908458234,73.9355010592415,7.543072228359218,25.145602823151897,9.507841240210475,25.759548006159523,2.9150497555963004,4.581771907639267,1.3073874685695612,72.88384773371979,25.85511895936741,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
30,ylm_full_030_yymyl,ylm,full,ccmcy,yymyl,0.6,0.2,0.2,0.6,0.2,0.2,0.30000000000000004,0.17320508075688773,#e8b345,0.9098039215686274,0.7019607843137254,0.2698039215686275,75.96281359879245,8.496333815036284,61.20883568741139,"[[0.34166666666666673, 0.09141379262169073], [0.3583333333333334, 0.15877132402714716], [0.31666666666666676, 0.23094010767585027], [0.24999999999999997, 0.2501851166488378], [0.23333333333333336, 0.23094010767585035], [0.31666666666666665, 0.08660254037844387]]",6,5,5,full,2439,12736,5367,2489,2439,2489,1.0,0.65,0.65,8,98.0,5.538479477509877,50,0.020088388911209322,#d9b583,0.8509804,0.70980394,0.5137255,75.8817373389082,6.35978254184566,30.794304458555754,75.67146227985958,6.3720370495199035,30.56782907035886,10.012667242978354,30.48959059374074,3.188376834144541,4.759604934815861,1.2147870634265705,78.3310667704676,31.444173086055095,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
31,ylm_full_031_yyymyl,ylm,full,cccmcy,yyymyl,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.14433756729740643,#ecba39,0.9248366013071895,0.7307189542483661,0.22483660130718955,78.09010567363124,5.765551596351893,67.88542263886134,"[[0.22499999999999992, 0.07216878364870322], [0.29166666666666674, 0.0721687836487032], [0.3166666666666667, 0.08660254037844384], [0.23333333333333334, 0.2309401076758503], [0.20833333333333331, 0.21650635094610965], [0.175, 0.1587713240271471], [0.16666666666666666, 0.11547005383792512], [0.16666666666666666, 0.09622504486493762], [0.1833333333333334, 0.0866025403784438]]",6,5,5,full,4113,17249,7324,4195,4113,4195,1.0,0.65,0.65,8,98.0,6.076778524230059,82,0.019547079856972585,#dfb87d,0.8745098,0.72156864,0.49019608,77.04736574340346,6.075233336350683,35.475371882552494,76.82614588055796,6.457660467931893,34.773564969664235,10.065805701867438,32.42829935979832,3.477912194129047,5.204539456410727,1.4928820694524179,80.28224194498318,35.991811156101924,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
32,ylm_full_032_yyyyym,ylm,full,cccccm,yyyyym,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,#f5be19,0.9607843137254902,0.7450980392156863,0.09803921568627451,79.79204921266052,6.88998560197307,78.60061215554556,"[[0.18333333333333338, 0.08660254037844385], [0.16666666666666669, 0.09622504486493762], [0.08333333333333334, 0.04811252243246881], [0.08333333333333333, 0.0], [0.18333333333333335, 0.0]]",6,5,5,full,1767,8868,3748,1804,1767,1804,1.0,0.65,0.65,8,98.0,5.223672605796849,37,0.020509977827051,#fbb178,0.9843137,0.69411767,0.47058824,78.08792928662528,20.596460786072633,39.7791965003494,77.99890260820209,20.83012197978836,39.79487121319071,17.5336265826714,41.20526422883558,2.604476848142727,4.223355693330503,1.288153975713287,62.62625011329112,44.79507418372736,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
33,ylm_full_033_yyyym,ylm,full,ccccm,yyyym,0.8,0.0,0.2,0.8,0.0,0.2,0.2,0.0,#f3b71e,0.9529411764705882,0.7192156862745098,0.11764705882352941,77.98402366630827,9.564777772315624,76.10333175007294,"[[0.225, 0.07216878364870322], [0.18333333333333338, 0.08660254037844384], [0.18333333333333335, 0.0], [0.22499999999999998, 0.0]]",6,5,5,full,499,3996,1691,509,499,509,1.0,0.65,0.65,8,98.0,4.244572041190666,10,0.019646365422396856,#f8a978,0.972549,0.6627451,0.47058824,76.03871318810565,24.033746002051824,36.6541563445204,76.03493010133859,23.931322837369986,36.56797995797409,19.31081054637991,42.063912260603765,2.131549085021002,3.2038213897930987,1.0720868766111296,56.747564296942755,43.83090375773339,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
34,ylm_full_034_yyym,ylm,full,cccm,yyym,0.75,0.0,0.25,0.75,0.0,0.25,0.25,0.0,#f0ae26,0.9411764705882353,0.6803921568627451,0.14705882352941177,75.29275943833024,13.646301897515034,71.93335971602419,"[[0.2916666666666667, 0.07216878364870322], [0.22499999999999998, 0.0721687836487032], [0.22499999999999998, 0.0], [0.29166666666666674, 0.0]]",6,5,5,full,1119,5774,2500,1139,1119,1139,1.0,0.65,0.65,8,98.0,2.3836380907801034,20,0.01755926251097454,#f7a279,0.96862745,0.63529414,0.4745098,74.2213811145071,27.23017096481528,34.60726464705568,74.24462571047759,27.109095909822532,34.45408585854016,19.423899202703872,39.73545927063118,0.9857032678910128,1.8311099042997199,0.5405867066771203,51.80312977107815,44.03572387419581,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
35,ylm_full_035_yym,ylm,full,ccm,yym,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.3666666666666667, 0.07698003589195004], [0.3416666666666667, 0.0914137926216907], [0.31666666666666665, 0.08660254037844384], [0.2916666666666667, 0.07216878364870323], [0.2916666666666667, 0.0], [0.3666666666666667, 0.0]]",6,5,5,full,1517,7550,3172,1545,1517,1545,1.0,0.65,0.65,8,98.0,2.3115129985272493,28,0.018122977346278317,#f4977c,0.95686275,0.5921569,0.4862745,71.51814128116779,31.869805817534903,29.24485203803753,71.53094657986975,31.728003013296455,29.110362003753217,19.37660338448036,36.338387572145386,0.6585119940525496,1.5617583670666777,0.5050673523984898,42.54058364098603,43.25443206856483,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
36,ylm_full_036_ymymyl,ylm,full,cmcmcy,ymymyl,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.41666666666666663,0.14433756729740643,#e29952,0.8856209150326797,0.6013071895424836,0.32287581699346407,69.22068496026915,20.32547304829008,47.52876995022248,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,3549,15066,6416,3619,3549,3619,1.0,0.65,0.65,8,98.0,7.690741270221457,70,0.019342359767891684,#d9a181,0.8509804,0.6313726,0.5058824,70.7223244191232,16.669461933734254,23.970570600114073,71.12082200216297,16.557949831074424,24.08485322975201,9.914720299208527,23.8874463882934,4.224671936557771,6.562441024842547,1.7978896987318638,55.18472156520693,29.19690422040098,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
37,ylm_full_037_yymym,ylm,full,ccmcm,yymym,0.6,0.0,0.4,0.6,0.0,0.4,0.4,0.0,#e7903c,0.9058823529411765,0.563921568627451,0.23529411764705882,67.4309478758879,26.342851808801193,56.233812465552,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1433,7231,3036,1459,1433,1459,1.0,0.65,0.65,8,98.0,2.650509895536723,26,0.01782042494859493,#f2917d,0.9490196,0.5686275,0.49019608,69.79672127227347,34.740979590732024,26.39658650936458,69.88600301567918,34.566027918891415,26.15828431945441,17.43666584023431,31.08674133397176,1.0248436065149609,1.8986544720410277,0.5882116288341175,37.227977627628945,43.631587666162545,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
38,ylm_full_038_ym,ylm,full,cm,ym,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2089,9531,4005,2131,2089,2131,1.0,0.65,0.65,8,98.0,2.0679035328771276,42,0.019709056780854058,#ef877d,0.9372549,0.5294118,0.49019608,67.45802923630536,38.64249327689423,23.153728993226874,67.47492921194583,38.62109229501259,23.093066967523296,12.604666269128026,21.178262227852954,0.801558397033341,1.5324504464161002,0.4651275828206483,30.929110627726402,45.048168141963444,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
39,ylm_full_039_ymyml,ylm,full,cmcmy,ymyml,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.17320508075688773,#dc8b63,0.8627450980392156,0.5466666666666666,0.38745098039215686,65.51257230869986,26.600663472772013,34.37126277945508,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3171,13819,5900,3236,3171,3236,1.0,0.65,0.65,8,98.0,6.691240476653582,65,0.020086526576019777,#d5a189,0.8352941,0.6313726,0.5372549,70.67155738122285,16.29537404021092,19.78293601830352,70.4107302435537,16.350699365020958,19.915732505194775,8.137599923156026,18.591218221448027,3.517910183341733,5.328395630640585,1.5287288576185794,50.52142383658622,25.630134073287067,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
40,ylm_full_040_ymymm,ylm,full,cmcmm,ymymm,0.4,0.0,0.6,0.4,0.0,0.6,0.6,0.0,#db685a,0.8588235294117647,0.4086274509803922,0.3529411764705882,57.792720015896336,43.79980661784777,29.401577379574974,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1472,7127,3083,1501,1472,1501,1.0,0.65,0.65,8,98.0,3.366926336355162,29,0.019320453031312457,#ed8385,0.92941177,0.5137255,0.52156866,66.42839534099086,40.497812741410016,16.865067193008,66.41532097213343,40.664287859439604,16.772223267776422,9.84760418671811,15.576974659361053,1.431099393507866,2.550033528238962,0.7682760480753448,22.608988740013103,43.86916147207496,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
41,ylm_full_041_ymm,ylm,full,cmm,ymm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,#d75b64,0.8431372549019608,0.3568627450980392,0.39215686274509803,54.92109472478978,49.47976671792647,19.744343642877826,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1553,7592,3226,1583,1553,1583,1.0,0.65,0.65,8,98.0,2.552783294854809,30,0.018951358180669616,#eb8088,0.92156863,0.5019608,0.53333336,65.72450116113437,41.86695688097702,14.011854917301214,65.68060186075346,41.99721663963839,14.093447310700196,10.01389163381938,14.405897793309133,0.6858943301109596,1.806327341518868,0.5995018423326659,18.50414390998452,44.149452507331134,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
42,ylm_full_042_ymymlm,ylm,full,cmcmym,ymymlm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.14433756729740643,#d8786b,0.8464052287581699,0.47189542483660135,0.42091503267973857,60.92179541790972,35.81178909404509,23.590504755457232,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3560,15158,6433,3633,3560,3633,1.0,0.65,0.65,8,98.0,8.255580032248094,73,0.020093586567575008,#d69288,0.8392157,0.57254905,0.53333336,66.8456730503433,23.794674774441773,15.766872337806092,67.79715194741503,23.186014969156847,15.187095180208026,7.417257691008993,15.514914984652146,4.072111643477976,6.9373659909806555,1.9077199963855203,33.529326456195804,28.544365660111115,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
43,ylm_full_043_ymmm,ylm,full,cmmm,ymmm,0.25,0.0,0.75,0.25,0.0,0.75,0.75,0.0,#d24b71,0.8235294117647058,0.29215686274509806,0.4411764705882353,51.668565525830644,56.21727015606698,7.685778968975887,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1081,5701,2449,1104,1081,1104,1.0,0.65,0.65,8,98.0,2.895976690995909,23,0.020833333333333332,#ea7d8f,0.91764706,0.49019608,0.56078434,65.03164548767863,43.613923069361405,9.202805912570454,64.93167534944605,43.67086359558417,9.39931260843951,12.742055158357427,18.4314306173532,1.3911014444368246,2.4881679208532823,0.7031818573200073,11.914981075772744,44.57427421915714,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
44,ylm_full_044_ymmmm,ylm,full,cmmmm,ymmmm,0.2,0.0,0.8,0.2,0.0,0.8,0.8,0.0,#cf4178,0.8117647058823529,0.25333333333333335,0.47058823529411764,49.9300161110031,59.96278169082675,0.597488729997786,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,527,3952,1723,534,527,534,1.0,0.65,0.65,8,98.0,5.943667465554816,7,0.013108614232209739,#e97997,0.9137255,0.4745098,0.5921569,64.29655232911504,46.16048803883244,4.10197276799642,64.22211970309412,46.223296297935306,4.031141219958879,13.927896727917807,20.22824958652607,1.7412863301662405,3.364091565164887,1.1065262860429006,5.0781525637111145,46.34238704008003,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
45,ylm_full_045_ymmmmm,ylm,full,cmmmmm,ymmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#cd3a7d,0.8039215686274509,0.22745098039215692,0.4901960784313726,48.87116714116331,62.29780497489007,-4.023754337227636,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1836,9018,3835,1873,1836,1873,1.0,0.65,0.65,8,98.0,5.5405416658647635,37,0.019754404698344902,#e8769a,0.9098039,0.4627451,0.6039216,63.740435810060035,47.868488886829624,1.7496732880557975,63.91313232780987,47.368420461278106,1.874437482550109,14.658112720921624,21.508900019791334,2.5856589749479775,4.032524364642936,1.2343521647689923,2.093324606993974,47.900454955286875,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
46,ylm_full_046_m,ylm,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,644,4789,2056,657,644,657,1.0,0.65,0.65,8,98.0,1.3487697635115417,13,0.0197869101978691,#e86aad,0.9098039,0.41568628,0.6784314,62.070587882352825,55.81327245763984,-12.60367172926351,61.98060293095562,55.97449567454845,-12.510504381429893,17.517764261226215,26.411415303567832,0.38702209753637123,0.9576703795689194,0.30608604487261976,347.2749852752179,57.21865013690706,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
47,ylm_full_047_ymlm,ylm,full,cmym,ymlm,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#d3777c,0.8284313725490196,0.4647058823529412,0.48431372549019613,60.25448184762803,36.66786885741441,13.354845898649458,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2173,11057,4694,2218,2173,2218,1.0,0.65,0.65,8,98.0,5.990274350966432,45,0.02028854824165915,#d09d9a,0.8156863,0.6156863,0.6039216,69.32187019154806,18.369346600267676,8.754582411670487,68.86279862901618,18.71874372981138,8.793646919131458,11.270569385353893,20.933606290469477,2.9395503028129095,5.19192607008899,1.4747039073403334,25.48183804746003,20.34884782299715,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
48,ylm_full_048_ymmlm,ylm,full,cmmym,ymmlm,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#d06481,0.8156862745098039,0.3913725490196079,0.5050980392156863,56.15684084902975,45.65177346844157,4.399739729279228,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2472,12649,5435,2520,2472,2520,1.0,0.65,0.65,8,98.0,6.394669165869896,48,0.01904761904761905,#d2959a,0.8235294,0.58431375,0.6039216,67.54946315674175,23.89540250574726,6.228559081822804,67.34437277484058,23.92158223046928,6.704205912565449,13.211495884636493,24.626735486799365,4.057529926946001,5.517786467113112,1.3714777527045015,14.609594145969481,24.6938293739029,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4534ylm.tif,DSC_4534ylm.tif,DSC_4534,ylm,capture_number,4534,y,l,m,CMY+neutral,full__ylm__DSC_4534ylm,0.5452893062708271
