region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_y,f_g,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale
45,ygm_full_045_ymmmmm,ygm,full,cmmmmm,ymmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,#cd3a7d,0.8039215686274509,0.22745098039215692,0.4901960784313726,48.87116714116331,62.29780497489007,-4.023754337227636,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1863,9065,3846,1901,1863,1901,1.0,0.65,0.65,8,98.0,8.07441232691744,38,0.019989479221462388,#ea809a,0.91764706,0.5019608,0.6039216,65.90559403944374,43.80078398900594,3.8875099955506975,66.12941407661462,43.031006149668144,5.182456748502052,16.94112625193753,26.360948170507605,2.7430891597616074,6.679511731938789,2.00469821027053,5.071959536381712,43.97296228385195,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
46,ygm_full_046_m,ygm,full,m,m,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,655,4822,2077,666,655,666,1.0,0.65,0.65,8,98.0,1.7109079669455505,11,0.016516516516516516,#e975b2,0.9137255,0.45882353,0.69803923,64.42797367932044,51.56971104696639,-11.271020625813666,64.29203081633989,51.63980346493581,-11.289428975681274,19.735978070487846,31.14271113019106,0.5726547304025269,1.2282098240247097,0.38687077039378615,347.6713609658295,52.78703442527459,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
47,ygm_full_047_ymgm,ygm,full,cmym,ymgm,0.25,0.25,0.5,0.25,0.25,0.5,0.625,0.21650635094610965,#a97464,0.6637254901960784,0.4549019607843138,0.39117647058823535,53.88932511992894,18.900394646449325,17.439633043878477,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2177,11103,4679,2221,2177,2221,1.0,0.65,0.65,8,98.0,5.585704333430207,44,0.01981089599279604,#b99574,0.7254902,0.58431375,0.45490196,64.07812153346623,8.726964470700594,23.34586053932273,64.74825551604803,8.537754060289712,23.280010813805784,13.702316612389653,15.562576172513563,2.298739868293127,4.128509893810684,1.1847838857179172,69.50365003760373,24.923665725458136,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
48,ygm_full_048_ymmgm,ygm,full,cmmym,ymmgm,0.2,0.2,0.6,0.2,0.2,0.6,0.7,0.17320508075688773,#ae626e,0.6839215686274509,0.3835294117647059,0.4305882352941176,50.53033917090427,32.29759820417644,6.944402322925924,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2447,12770,5404,2494,2447,2494,1.0,0.65,0.65,8,98.0,9.447046847522973,47,0.01884522854851644,#bf8b7e,0.7490196,0.54509807,0.49411765,62.269309367438495,16.059834410422745,15.600877073797026,63.449518638172904,16.66660397749698,16.294434682263486,16.41319458007912,21.826656853703593,4.654307119904805,7.9545386420324355,2.237656901006374,44.16949192174246,22.389855889708716,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
49,ygm_full_049_ymmmgm,ygm,full,cmmmym,ymmmgm,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.14433756729740643,#b25675,0.6973856209150325,0.3359477124183006,0.4568627450980392,48.66412045696286,40.803089290195494,0.2999173583490444,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,4181,17355,7420,4266,4181,4266,1.0,0.65,0.65,8,98.0,11.122797894194592,85,0.01992498827941866,#c38784,0.7647059,0.5294118,0.5176471,62.16710050831891,21.67685613065673,10.636062638580501,63.04898086870414,21.719348497668992,12.042101396120458,17.07465878625605,25.592560723663635,2.731139862543595,8.131470145727985,2.5867322608012313,26.13554511941777,24.145639775350713,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
50,ygm_full_050_mmmmmg,ygm,full,mmmmmy,mmmmmg,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.9166666666666667,0.14433756729740643,#a8358e,0.6581699346405229,0.20653594771241832,0.5549019607843138,42.40316877716275,56.260606339782804,-24.461716545886247,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1548,9045,3873,1579,1548,1579,1.0,0.65,0.65,8,98.0,6.468183203905917,31,0.019632678910702975,#c27b9e,0.7607843,0.48235294,0.61960787,60.198133606377844,33.267745971693884,-8.071161016883131,60.21994861190908,32.185670261549966,-7.384743011740597,20.062112562573567,33.37637954794934,2.2233794157249225,4.66850958786839,1.429816500627121,346.3628342071203,34.23282872036152,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
51,ygm_full_051_mmmmg,ygm,full,mmmmy,mmmmg,0.0,0.2,0.8,0.0,0.2,0.8,0.9,0.17320508075688773,#a23a8c,0.6368627450980392,0.22823529411764704,0.548235294117647,42.24489259594151,52.28690777058803,-23.74379604785888,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,273,3969,1690,278,273,278,1.0,0.65,0.65,8,98.0,6.912265777582495,5,0.017985611510791366,#bd7e9b,0.7411765,0.49411765,0.60784316,59.896554290076665,30.026032379667,-5.977415852134449,60.024064093549995,28.422583773680877,-5.115447421308278,20.36036211953656,33.50779012398969,2.1766972385760233,4.3574948971356795,1.473010847299901,348.74106713330633,30.61522694239191,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
52,ygm_full_052_mmmg,ygm,full,mmmy,mmmg,0.0,0.25,0.75,0.0,0.25,0.75,0.875,0.21650635094610965,#9a4389,0.6049019607843137,0.2607843137254902,0.538235294117647,42.25330981824591,45.73249758351594,-22.281323508571305,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,777,5754,2503,791,777,791,1.0,0.65,0.65,8,98.0,6.303228926205045,14,0.017699115044247787,#b58095,0.70980394,0.5019608,0.58431375,59.469286266608066,24.309490852929272,-3.3830646739008596,59.53099372493165,23.753949077269645,-3.2516993357027877,20.678271301960056,33.35384909469253,2.2793169322411893,3.667508329511468,1.1185845578924545,352.0772377841623,24.543766461495835,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
53,ygm_full_053_mmg,ygm,full,mmy,mmg,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.28867513459481287,#8d5085,0.5516339869281045,0.3150326797385621,0.5215686274509804,42.93483546284732,33.391924905674884,-18.807413186311095,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1259,7573,3224,1281,1259,1281,1.0,0.65,0.65,8,98.0,3.461548600396381,22,0.01717408274785324,#ab858e,0.67058825,0.52156866,0.5568628,59.23997030465027,15.974313898355296,0.7710667509870595,59.32014655904398,16.070844046536813,0.7658018793047885,20.939695707618444,30.86336780176239,1.767878540702552,2.6871508744889847,0.6749549693973843,2.7634743977006337,15.992912444506938,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
54,ygm_full_054_ymgmgm,ygm,full,cmymym,ymgmgm,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.28867513459481287,#97716c,0.5908496732026144,0.4444444444444445,0.42352941176470593,51.28553633115398,13.918837750726997,8.682112492456406,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,3418,15121,6422,3487,3418,3487,1.0,0.65,0.65,8,98.0,8.057222407191865,69,0.019787783194723258,#ab9279,0.67058825,0.57254905,0.4745098,62.2064552712987,5.651068527765757,17.199818274290735,62.91420466421746,5.661529542256931,18.34640062140722,15.441453333990895,16.12990360192059,2.1930531672769744,5.241890431676058,1.6576084529631032,71.81185728725609,18.10437306769086,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
55,ygm_full_055_mmgmg,ygm,full,mmymy,mmgmg,0.0,0.4,0.6,0.0,0.4,0.6,0.8,0.34641016151377546,#825b82,0.5090196078431373,0.35843137254901963,0.508235294117647,44.0636857620647,22.556357664075044,-15.138833132513518,"[[0.7166666666666666, 0.356032666000269], [0.7499999999999999, 0.2790526301083194], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,5,5,full,1113,7221,3078,1136,1113,1136,1.0,0.65,0.65,8,98.0,7.150048925905658,23,0.020246478873239437,#a38a88,0.6392157,0.5411765,0.53333336,59.438029682617326,8.596806553164916,4.491149894815072,59.4397326559997,9.568231409841518,4.019052259011622,21.676728638238888,28.575789610415917,2.9577533320132563,5.844337922864266,1.661169407721049,27.583499440033336,9.69925307898689,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4570ygm.tif,DSC_4570ygm.tif,DSC_4570,ygm,capture_number,4570,y,g,m,CMY+OVG,full__ygm__DSC_4570ygm,0.545950864422202
