region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale,f_w,f_l,f_n,f_k,f_o,f_v,f_g
36,cwm_full_036_cmcmcw,cwm,full,cmcmcy,cmcmcw,0.5,0.16666666666666666,0.3333333333333333,0.5,,0.3333333333333333,0.41666666666666663,0.14433756729740643,#8795c9,0.5287581699346405,0.5849673202614379,0.7875816993464052,62.41705249739216,7.1240621149001315,-28.27348329048609,"[[0.44999999999999996, 0.06735753140545633], [0.4833333333333334, 0.08660254037844393], [0.44166666666666676, 0.20688384645961588], [0.3583333333333334, 0.1587713240271471], [0.3416666666666667, 0.09141379262169072], [0.3666666666666667, 0.07698003589195006]]",6,5,5,full,4440,17973,7617,4531,4440,4531,1.0,0.65,0.65,8,98.0,7.204072859496682,91,0.020083866696093577,#7b7dbe,0.48235294,0.49019608,0.74509805,54.543092015030254,13.963162861049122,-34.336379342556945,55.54376432115167,13.805693453229416,-33.8375586078999,7.711477545753567,12.063633831975713,3.2675052297938567,6.13486957316641,1.7481735907985791,292.12950993285114,37.06692411625428,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.16666666666666666,,,,,,
37,cwm_full_037_ccmcm,cwm,full,ccmcm,ccmcm,0.6,0.0,0.4,0.6,,0.4,0.4,0.0,#7182c0,0.4423529411764706,0.5098039215686275,0.7529411764705883,55.346614328532084,9.718729906051603,-34.38506179838539,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1842,8515,3617,1878,1842,1878,1.0,0.65,0.65,8,98.0,5.803313329238095,36,0.019169329073482427,#7073b9,0.4392157,0.4509804,0.7254902,51.05788568974796,16.252962685280593,-37.178327226309136,51.42926420081728,15.801143521546212,-37.05301429264761,5.41953772662383,8.300103800622722,1.6779252472066737,3.874107295336006,1.2275557199709943,293.61313496598757,40.57569237111848,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
38,cwm_full_038_cm,cwm,full,cm,cm,0.5,0.0,0.5,0.5,,0.5,0.5,0.0,#7e71b9,0.496078431372549,0.4411764705882353,0.7254901960784315,51.467797581737514,22.037982855022285,-36.3763344153146,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2675,11335,4811,2730,2675,2730,1.0,0.65,0.65,8,98.0,2.0559014908869906,55,0.020146520146520148,#7b6db4,0.48235294,0.42745098,0.7058824,49.89284744627264,21.795320034181053,-35.78894908320302,49.95133964821517,21.94770474947876,-35.77693357516173,1.5925374300256105,1.698344694754066,0.8171112910804065,1.5679263750755883,0.4751045837772927,301.34123963954755,41.903279726919614,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
39,cwm_full_039_cmcmw,cwm,full,cmcmy,cmcmw,0.4,0.2,0.4,0.4,,0.4,0.5,0.17320508075688773,#968bc5,0.5890196078431372,0.5450980392156863,0.7725490196078433,60.78081387730781,16.603725323504793,-28.55133934892722,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,4006,16514,7019,4086,4006,4086,1.0,0.65,0.65,8,98.0,6.240736275583811,80,0.01957905041605482,#8478b9,0.5176471,0.47058824,0.7254902,53.64715127876326,19.166560191203608,-32.979990401060654,54.29655106098744,19.088217268113308,-32.562517708171185,6.824413055027861,8.77896433359475,1.803271985395584,4.534747104534715,1.4206823575544807,300.1633228376133,38.14494457221145,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.2,,,,,,
40,cwm_full_040_cmcmm,cwm,full,cmcmm,cmcmm,0.4,0.0,0.6,0.4,,0.6,0.6,0.0,#8c5fb2,0.5498039215686275,0.37254901960784315,0.6980392156862746,48.249788201706025,34.528231343394225,-37.28959296890542,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1892,8452,3670,1931,1892,1931,1.0,0.65,0.65,8,98.0,5.2604466237897505,39,0.02019678922837908,#8468af,0.5176471,0.40784314,0.6862745,49.38908673780086,26.421720716609585,-33.951336043697935,48.91983113692462,27.224189743086747,-33.99652334740162,3.5900557590312676,8.840671637110827,1.7156817246630076,4.622063976371295,1.436767360441446,307.8908851555853,43.02093147269848,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
41,cwm_full_041_cmm,cwm,full,cmm,cmm,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.0,#9553ad,0.5856209150326798,0.32679738562091504,0.6797385620915034,46.564317820141355,42.571600369637416,-37.144930571146006,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1966,8902,3804,2004,1966,2004,1.0,0.65,0.65,8,98.0,5.8380351552029115,38,0.018962075848303395,#8d61aa,0.5529412,0.38039216,0.6666667,48.33029769059406,31.62853672605864,-32.56489140662456,48.513336589054354,31.37071995046634,-32.57961412111548,4.411677630640014,11.993585183705914,1.7814971868562564,3.7598227019535546,1.2845472416696602,314.1643168391828,45.39643695001723,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
42,cwm_full_042_cmcmwm,cwm,full,cmcmym,cmcmwm,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,,0.5,0.5833333333333334,0.14433756729740643,#9e78bd,0.6183006535947712,0.4705882352941177,0.7418300653594772,56.43648930892577,28.029219741580015,-30.787344575065624,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,4462,17928,7653,4554,4462,4554,1.0,0.65,0.65,8,98.0,6.382454419784608,92,0.020202020202020204,#8f6eb4,0.56078434,0.43137255,0.7058824,52.21024790410849,26.053509750736893,-31.832718022306427,52.75889038568437,26.27593989449008,-31.554775151875962,4.311535116960788,4.780936312471165,1.9645369428926511,4.307726755965514,1.3446458110975228,309.29863322520396,41.13523194318241,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.16666666666666666,,,,,,
43,cwm_full_043_cmmm,cwm,full,cmmm,cmmm,0.25,0.0,0.75,0.25,,0.75,0.75,0.0,#a145a8,0.6303921568627451,0.2696078431372549,0.6568627450980393,45.06263653556892,51.86511691404066,-35.97102947994762,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1423,6803,2941,1452,1423,1452,1.0,0.65,0.65,8,98.0,5.676230347447679,29,0.01997245179063361,#9a5aa6,0.6039216,0.3529412,0.6509804,48.30563902886756,38.13444506680786,-29.711973155566483,48.7535861468141,37.5238128403548,-29.776185129774884,5.4673194487322725,15.434513293904288,2.216202461251832,4.381213021776969,1.3458374008333596,322.07650952004633,48.34291312437107,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
44,cwm_full_044_cmmmm,cwm,full,cmmmm,cmmmm,0.2,0.0,0.8,0.2,,0.8,0.8,0.0,#a83ca4,0.6572549019607843,0.23529411764705882,0.6431372549019609,44.510929531904225,56.86520806107603,-34.69393627011521,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,717,4720,2047,731,717,731,1.0,0.65,0.65,8,98.0,6.11639758419819,14,0.019151846785225718,#a156a3,0.6313726,0.3372549,0.6392157,48.31187671276912,42.197525369812695,-28.047976753765845,48.81950303008948,41.3705696111733,-28.04734810612279,5.8137689533883625,16.545600409059368,2.3221686531884225,4.648672735492573,1.4016806353998483,326.38869020733625,50.668729481957364,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
45,cwm_full_045_cmmmmm,cwm,full,cmmmmm,cmmmmm,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,,0.8333333333333334,0.8333333333333334,0.0,#ac36a2,0.6751633986928104,0.2124183006535948,0.6339869281045752,44.29329499365149,59.912836127730685,-33.59685277421012,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,2349,10657,4544,2393,2349,2393,1.0,0.65,0.65,8,98.0,6.497982938327238,44,0.01838696197241956,#a853a1,0.65882355,0.3254902,0.6313726,48.93825335351224,45.2857955709513,-26.48828068552347,49.425854605273315,44.424476547184014,-26.58581280556662,6.285184986868048,16.913241875955187,2.2270063226558796,5.185354964644007,1.5586232447567037,329.6760513916927,52.46362829779378,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
46,cwm_full_046_m,cwm,full,m,m,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,#c31996,0.7647058823529411,0.09803921568627451,0.5882352941176471,44.94517938493525,71.41561872915153,-25.286338363609783,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,859,5652,2431,874,859,874,1.0,0.65,0.65,8,98.0,1.926050118726922,15,0.017162471395881007,#d6489a,0.8392157,0.28235295,0.6039216,53.2412940130108,62.905740871303685,-14.547527518172188,53.190439717974186,62.93601221468955,-14.568460781309762,9.249546185541403,16.01766516854895,0.6350147748005834,1.4176301286351907,0.45510841172470207,346.9787356096735,64.56595690810742,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.0,,,,,,
47,cwm_full_047_cmwm,cwm,full,cmym,cmwm,0.25,0.25,0.5,0.25,,0.5,0.625,0.21650635094610965,#ad7cbf,0.6794117647058824,0.4852941176470589,0.7500000000000001,59.010297712516135,31.25153531019026,-27.857712289662494,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2754,13184,5541,2811,2754,2811,1.0,0.65,0.65,8,98.0,5.0839056200597765,57,0.020277481323372464,#9b70b4,0.60784316,0.4392157,0.7058824,53.97903014697832,29.416121396310004,-29.355615817106084,54.317568349119455,29.332107409423894,-29.10420866204362,4.893386356373477,5.561125113574233,1.310328631744034,2.7196763569042774,0.9296415958827373,315.05898605801,41.5579159487573,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.25,,,,,,
48,cwm_full_048_cmmwm,cwm,full,cmmym,cmmwm,0.2,0.2,0.6,0.2,,0.6,0.7,0.17320508075688773,#b268b7,0.6964705882352942,0.40784313725490196,0.7176470588235295,54.80209983358721,41.801193723409845,-29.618648161444394,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,3183,14991,6449,3247,3183,3247,1.0,0.65,0.65,8,98.0,4.8311489365242934,64,0.01971050200184786,#a16bb0,0.6313726,0.41960785,0.6901961,53.4219998645864,35.00922917926208,-28.37691269968934,53.1491896716618,34.66847927132626,-28.16325356450243,2.9009547950525523,7.041119602050263,2.6057355577434445,3.9116723176042023,1.042700981858356,320.97332457221137,45.06545575151643,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.2,,,,,,
49,cwm_full_049_cmmmwm,cwm,full,cmmmym,cmmmwm,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,,0.6666666666666666,0.75,0.14433756729740643,#b55bb2,0.707843137254902,0.3562091503267974,0.6960784313725491,52.30117055101232,48.47644934355966,-30.297289554512872,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,5173,20627,8731,5278,5173,5278,1.0,0.65,0.65,8,98.0,5.437155618624535,105,0.01989389920424403,#a864ac,0.65882355,0.39215687,0.6745098,52.26490985222786,39.33150074114028,-27.10083385763369,52.52293592331849,39.24618808021625,-26.81417485720027,3.032217617940169,9.687555357327247,2.454235738684073,4.031316225496117,1.0650396255858605,325.43174585485036,47.76423501250054,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.16666666666666666,,,,,,
50,cwm_full_050_mmmmmw,cwm,full,mmmmmy,mmmmmw,0.0,0.16666666666666666,0.8333333333333334,0.0,,0.8333333333333334,0.9166666666666667,0.14433756729740643,#cb3ea6,0.7973856209150326,0.24183006535947713,0.6503267973856209,50.57319809406232,65.50372545754225,-25.886767574499746,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1980,10614,4540,2019,1980,2019,1.0,0.65,0.65,8,98.0,8.052824171094786,39,0.019316493313521546,#d8519f,0.84705883,0.31764707,0.62352943,54.929172669735976,60.062845630055875,-14.547527518172188,56.177780770824334,57.87670303252847,-14.239200305310295,6.092079691325944,13.309998229003893,1.3829583006142334,5.818728033918091,2.089962317485833,346.38486473658236,61.79948205342743,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.16666666666666666,,,,,,
51,cwm_full_051_mmmmw,cwm,full,mmmmy,mmmmw,0.0,0.2,0.8,0.0,,0.8,0.9,0.17320508075688773,#cd45a9,0.803921568627451,0.2705882352941177,0.6627450980392158,51.953608615570644,63.65101284368174,-25.59135202774929,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,426,4728,2011,432,426,432,1.0,0.65,0.65,8,98.0,5.753319138239324,6,0.013888888888888888,#d856a1,0.84705883,0.3372549,0.6313726,56.07997287040334,58.18555468537245,-14.550947298471318,56.91998493554858,56.787117231947306,-14.325004747384195,5.852532866090141,12.991868665825328,1.5157788991495498,4.417813210782906,1.4972933139406122,345.95953174740146,59.97740275576592,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.2,,,,,,
52,cwm_full_052_mmmw,cwm,full,mmmy,mmmw,0.0,0.25,0.75,0.0,,0.75,0.875,0.21650635094610965,#d050ae,0.8137254901960784,0.3137254901960784,0.6813725490196079,54.15857735374166,60.54786040441418,-24.929775923569018,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,1011,6810,2908,1032,1011,1032,1.0,0.65,0.65,8,98.0,6.209417007127733,21,0.020348837209302327,#d85ea4,0.84705883,0.36862746,0.6431373,57.320363181882044,55.47348761534599,-14.182737164999427,57.64892221123598,55.26320888524853,-14.097801659111964,5.218615076753281,12.298170225836936,1.8444399480007707,3.9816190915028233,1.3172811957511326,345.6585737961869,57.257819218875255,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.25,,,,,,
53,cwm_full_053_mmw,cwm,full,mmy,mmw,0.0,0.3333333333333333,0.6666666666666666,0.0,,0.6666666666666666,0.8333333333333333,0.28867513459481287,#d462b6,0.8300653594771242,0.38562091503267976,0.7124183006535948,58.14329845405503,54.68572752693207,-23.324711403659727,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1625,8904,3796,1658,1625,1658,1.0,0.65,0.65,8,98.0,3.333017609878298,33,0.019903498190591073,#da64a7,0.85490197,0.39215687,0.654902,58.979086476898175,53.40554778450257,-13.820475647061548,59.093116962784684,53.30557603739348,-13.856659533226,4.0974080378951125,9.626416732567435,1.3024490474925818,2.595211679019989,0.8589898685742591,345.4910889636017,55.164826486392656,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.3333333333333333,,,,,,
54,cwm_full_054_cmwmwm,cwm,full,cmymym,cmwmwm,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,,0.5,0.6666666666666666,0.28867513459481287,#bd80c1,0.7405228758169935,0.5000000000000001,0.758169934640523,61.63025249407029,34.57044434693785,-24.860968437370357,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,4318,18044,7643,4405,4318,4405,1.0,0.65,0.65,8,98.0,4.940250508969818,87,0.01975028376844495,#ac72b4,0.6745098,0.44705883,0.7058824,56.080964239410704,33.79336376944861,-26.240058219857552,56.096929528640594,33.73500355335924,-26.231398687083832,5.046707697555408,5.770644936692469,1.9272700234382034,3.488956762110861,1.01034750551156,322.1711778200791,42.78471795204213,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.3333333333333333,,,,,,
55,cwm_full_055_mmwmw,cwm,full,mmymy,mmwmw,0.0,0.4,0.6,0.0,,0.6,0.8,0.34641016151377546,#d771bc,0.8431372549019608,0.4431372549019608,0.7372549019607844,61.560125053185786,49.546375899836406,-21.67040790287964,"[[0.7166666666666666, 0.356032666000269], [0.7499999999999999, 0.2790526301083194], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,5,5,full,1466,8529,3634,1495,1466,1495,1.0,0.65,0.65,8,98.0,3.729343204404602,29,0.01939799331103679,#db6eac,0.85882354,0.43137255,0.6745098,60.91871331986576,50.164521080346056,-13.422526776664924,60.64334643696637,50.559175405468984,-13.447586439036211,3.8328756295137305,8.29584568009777,1.233928719731749,2.9454236350625056,0.9742616179324306,345.02026641460674,51.929215286683956,LayerLoomPhotos100NCZ_5/centered_4x3_tif/cwmDSC_4519.tif,cwmDSC_4519.tif,DSC_4519,cwm,capture_number,4519,c,w,m,CMY+neutral,full__cwm__cwmDSC_4519,0.5913272010512484,0.4,,,,,,
1,ywm_full_001_mw,ywm,full,my,mw,0.0,0.5,0.5,,0.0,0.5,0.75,0.4330127018922193,#dc87c6,0.8627450980392157,0.5294117647058824,0.7745098039215687,66.97616588474968,41.38423944977831,-18.721001844604324,"[[0.6666666666666666, 0.44263520637871306], [0.6666666666666666, 0.4041451884327384], [0.6833333333333337, 0.3752776749732563], [0.7166666666666667, 0.356032666000269], [0.7750000000000001, 0.38971143170299727], [0.7250000000000001, 0.47631397208144116]]",6,5,5,full,2272,11102,4708,2314,2272,2314,1.0,0.65,0.65,8,98.0,1.9336669762303127,42,0.018150388936905792,#e17bb3,0.88235295,0.48235294,0.7019608,64.45234800848094,46.38073479630622,-12.243675999638048,64.43477001440134,46.265722958841444,-12.232669572107627,4.4722619995922,8.560979647348587,0.5369281725339595,1.2357384363344142,0.41513000404639017,345.21229013685877,47.96957538095791,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824,0.5,,,,,,
2,ywm_full_002_ymw,ywm,full,cmy,ymw,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,0.28867513459481287,#e8a484,0.9084967320261438,0.6444444444444445,0.5163398692810458,73.17465705102026,20.995529508778144,26.85886969913005,"[[0.55, 0.23094010767585016], [0.5750000000000001, 0.2742413778650722], [0.525, 0.3608439182435162], [0.475, 0.3608439182435162], [0.42499999999999993, 0.27424137786507224], [0.45, 0.23094010767585016]]",6,5,5,full,5049,19373,8249,5153,5049,5153,1.0,0.65,0.65,8,98.0,5.318348435960822,104,0.02018241800892684,#e88e7e,0.9098039,0.5568628,0.49411765,67.96448353657426,32.54660387960101,22.64049594261426,67.85724801212206,32.515299635312275,22.75733161539099,9.185161522151704,13.35544474439457,2.3886599383296305,3.6409766636208767,0.9046354012890157,34.823753867700816,39.64685965651242,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824,0.3333333333333333,,,,,,
3,ywm_full_003_ymwmw,ywm,full,cmymy,ymwmw,0.2,0.4,0.4,,0.2,0.4,0.6000000000000001,0.34641016151377546,#e3999e,0.8901960784313726,0.5984313725490196,0.6196078431372549,70.4931740642048,28.58619911268945,8.621205304697677,"[[0.6000000000000006, 0.27905263010831916], [0.6833333333333337, 0.3752776749732563], [0.6666666666666666, 0.40414518843273833], [0.5416666666666666, 0.3800889272165036], [0.5249999999999999, 0.36084391824351614], [0.575, 0.2742413778650722]]",6,5,5,full,3674,16158,6903,3749,3674,3749,1.0,0.65,0.65,8,98.0,6.7326389410928416,75,0.020005334755934915,#e38895,0.8901961,0.53333336,0.58431375,66.64858263058736,35.93209018029578,9.753499037813773,67.13314257168491,35.15863910885876,10.009498522559065,4.286225552137665,8.368099423802102,3.3830155995669204,5.492962263485426,1.4353706515582751,15.186584481538318,37.23232262706079,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824,0.4,,,,,,
4,ywm_full_004_mwmww,ywm,full,mymyy,mwmww,0.0,0.6,0.4,,0.0,0.4,0.7,0.5196152422706631,#e19dcf,0.8823529411764707,0.615686274509804,0.8117647058823529,72.64680232968956,32.96201831167617,-15.363729047134388,"[[0.6166666666666667, 0.5099927377841692], [0.6666666666666667, 0.442635206378713], [0.7250000000000001, 0.47631397208144116], [0.6833333333333335, 0.5484827557301443]]",6,5,5,full,1376,8439,3541,1402,1376,1402,1.0,0.65,0.65,8,98.0,4.028904878183514,26,0.018544935805991442,#e287b9,0.8862745,0.5294118,0.7254902,67.18867266476285,40.85029617904712,-11.068603240785801,67.40667615762543,40.85796724224515,-11.040033299086678,5.98610231748344,10.510195661564492,1.0034525876463964,2.4068188268733777,0.8363298759728128,344.8394228600077,42.323287627709234,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4523ywm.tif,DSC_4523ywm.tif,DSC_4523,ywm,capture_number,4523,y,w,m,CMY+neutral,full__ywm__DSC_4523ywm,0.5872756933115824,0.6,,,,,,
